a,b,c,d,SMILES
1540,0.788,0.556,8.721,Cc1cccc(CCC(=O)N(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
1541,0.798,0.551,8.461,Cc1cccc(CCCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
1542,0.728,0.553,8.753,Cc1cccc(CC2CN(c3nc(N)n4nc(-c5ccco5)nc4n3)CN2)c1
1543,0.672,0.547,8.583,Cc1cccc(C2=NC3=Nc4nc(nc5nc(-c6ccco6)nn45)N3C2)c1
1545,0.762,0.541,7.879,NCc1cccc(C2=NCN(c3nc(N)n4nc(-c5ccco5)nc4n3)C2)c1
1547,0.657,0.206,7.452,Cc1cc(C(C)CN(C=CO)c2nc(N)n3nc(-c4ccco4)nc3n2)cc(O)c1N
1549,0.68,0.4,8.388,CC(O)=CN(CC(C)c1cc(C)cc(O)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1550,0.675,0.544,7.728,Cc1ccc(CN)c(CCN2CNc3nc2nc2nc(-c4ccco4)nn32)c1
1551,0.756,0.517,7.791,C=Cc1cccc(CCC(=C)N(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1552,0.728,0.486,7.866,C=CN(C(=C)C(=C)c1cccc(C)c1C)c1nc(N)n2nc(-c3ccco3)nc2n1
1555,0.727,0.483,7.759,C=CN(CC(=C)c1cccc(CN)c1C)c1nc(N)n2nc(-c3ccco3)nc2n1
1556,0.763,0.533,7.969,C=C(C(=O)N(C)c1nc(N)n2nc(-c3ccco3)nc2n1)c1cccc(C)c1C
1559,0.721,0.483,8.999,C=CN(CC(=C)c1cccc(CC)c1)c1nc(N)n2nc(-c3ccc(N)o3)nc2n1
1560,0.749,0.54,7.612,C=C(CN(C)c1nc(N)n2nc(-c3cc(C)co3)nc2n1)c1cccc(CC)c1
1561,0.755,0.469,7.674,C=C(C)c1cc(C)c(CO)c(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1562,0.756,0.486,7.674,C=C(C)c1cc(CC)c(C)c(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1563,0.749,0.469,7.709,C=C(CN)c1cc(C)c(C)c(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1564,0.631,0.589,8.826,CCc1ccc2c(c1)CCN1c3nc(n4nc(-c5ccco5)nc4n3)NC21
1565,0.783,0.588,8.46,CCc1cc(C)cc2c1CN(c1nc(N)n3nc(-c4ccco4)nc3n1)CC2
1567,0.723,0.293,7.51,CNc1nc(N(C)CCc2ccc(N)c(CC=N)c2C)nc2nc(-c3ccco3)nn12
1568,0.552,0.758,8.729,CC1=C2C3=CC(=C1)C2CN(c1nc(N)n2nc(-c4ccco4)nc2n1)C3
1569,0.691,0.225,8.163,Cc1c(N)ccc2c1C(O)N(c1nc(NN)n3nc(-c4ccco4)nc3n1)CC2
1571,0.706,0.459,7.67,Nc1nc(N2CC(N)C(c3cccc(CO)c3)C2)nc2nc(-c3ccco3)nn12
1573,0.69,0.452,8.751,Cc1cccc(CC2=NNC(O)CN2c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1574,0.78,0.552,7.995,C=C(CCN(C)c1nc(N)n2nc(-c3ccco3)nc2n1)c1cccc(C)c1
1575,0.81,0.562,8.071,Cc1cccc(CCCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1577,0.588,0.746,8.505,CC1=C2C=CC(=C1)C2CCN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1578,0.712,0.532,9.012,CCCc1ccc2c(c1C)C(O)CN(c1nc(N)n3nc(-c4ccco4)nc3n1)C2
1579,0.714,0.246,7.902,C=C(Cc1cccc(C)c1)N(CC#CNO)c1nc(N)n2nc(-c3ccco3)nc2n1
1581,0.732,0.371,8.676,Cc1cccc(CC(=C=N)N(CC#N)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1582,0.711,0.386,7.926,C=C(C(N)CO)N(CCc1cccc(C)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1583,0.589,0.416,8.078,C=C(CNO)N1c2nc(n3nc(-c4ccco4)nc3n2)NC1Cc1cccc(C)c1
1584,0.731,0.344,8.7,C#CCc1cccc(CCN(CC=O)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
1585,0.751,0.229,8.513,Cc1cccc(C(CN(CCN)c2nc(N)n3nc(-c4ccco4)nc3n2)=NN)c1
1588,0.595,0.562,8.426,CC1c2cccc(c2)C2=NCCN(c3nc(N)n4nc(-c5ccco5)nc4n3)C21
1589,0.729,0.577,7.763,Cc1cccc(C2CN(c3nc(N)n4nc(-c5ccco5)nc4n3)CC2=O)c1
1592,0.643,0.75,8.211,CC1=C2CC(=C1)C1=C2CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C1
1593,0.64,0.719,8.348,CC1=CC2=CC(CCN(C)c3nc(N)n4nc(-c5ccco5)nc4n3)=C1C2=O
1595,0.609,0.709,8.29,C=CC1=CC2=CC(CCN(C)c3nc(N)n4nc(-c5ccco5)nc4n3)=C1C2
1597,0.772,0.587,8.078,C=C1c2ccc(C)cc2CCN1c1nc(N)n2nc(-c3ccco3)nc2n1
1598,0.622,0.706,8.294,CCC1=CC2=CC(CCN(C)c3nc(N)n4nc(-c5ccco5)nc4n3)=C1C2
1603,0.777,0.52,8.587,CCCCc1c(O)ccc2c1CN(c1nc(N)n3nc(-c4ccco4)nc3n1)CC2
1605,0.635,0.703,8.285,NC1=C2CC(=C1)C1=C2CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C1
1606,0.632,0.577,8.996,CCC1Cc2cc1cc1c2CN(c2nc(N)n3nc(-c4ccco4)nc3n2)CC1
1607,0.76,0.562,9.047,CN(CCc1cccc2c1C=CCC2)c1nc(N)n2nc(-c3ccco3)nc2n1
1608,0.749,0.548,7.96,Cc1ccc2c(c1CCN(C)c1nc(N)n3nc(-c4ccco4)nc3n1)C=CCC2
1610,0.623,0.66,8.734,CCCC1=CC2=CC(CCN(C)c3nc(N)n4nc(-c5ccco5)nc4n3)=C1C2
1611,0.701,0.535,7.755,CN(CCc1cccc2c1C#CC2)c1nc(N)n2nc(-c3ccco3)nc2n1
1614,0.585,0.732,7.73,CCC1=C2C=CC(=C1C)C2CN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1615,0.733,0.494,7.662,CN(CC(=N)c1cccc2c1C=CCC2)c1nc(N)n2nc(-c3ccco3)nc2n1
1616,0.738,0.549,8.102,C=C1CC=Cc2c(CCN(C)c3nc(N)n4nc(-c5ccco5)nc4n3)cccc21
1617,0.755,0.508,7.691,CN(CC(=O)c1cccc2c1C=CCC2)c1nc(N)n2nc(-c3ccco3)nc2n1
1619,0.697,0.538,9.281,CCc1cc(C)cc(C2CN(c3nc(N)n4nc(-c5ccco5)nc4n3)CC2=N)c1
1620,0.6,0.577,9.109,CCc1cc2cc(c1)C1CN(c3nc(N)n4nc(-c5ccco5)nc4n3)CC1C2
1621,0.616,0.511,8.377,CC1=CC(CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c2cccc1c2N
1623,0.746,0.572,8.985,CCc1cc(C)cc(C2CCN(c3nc(N)n4nc(-c5ccco5)nc4n3)C2)c1
1625,0.741,0.482,8.644,CCc1cc(C)cc(C=CN(CCN)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1626,0.721,0.532,8.125,CCc1cccc(CC2NCCN2c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1627,0.802,0.486,9.342,COCCN(CCc1cccc(C)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1628,0.782,0.391,7.371,C=CCc1cccc(CCN(CCOC)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1630,0.541,0.638,9.072,CN(CC1C2=CC(CC#CO)=C1C=C2)c1nc(N)n2nc(-c3ccco3)nc2n1
1631,0.519,0.756,8.333,C=C(C)C1=C2C3=CN(c4nc(N)n5nc(-c6ccco6)nc5n4)CC2C(=C1)C3
1632,0.629,0.719,7.361,N=C1C2=C(CCN1c1nc(N)n3nc(-c4ccco4)nc3n1)C1=CC=C2C1
1635,0.598,0.521,7.499,CN(CC1C=Cc2ccc(N)c1c2)c1nc(N)n2nc(-c3ccco3)nc2n1
1636,0.612,0.598,8.098,CN(CC1C=Cc2cccc1c2)c1nc(N)n2nc(-c3ccco3)nc2n1
1637,0.692,0.355,8.992,Cc1cccc(C(C)C(=N)N(C)c2nc(N)n3nc(-c4ccc(N)o4)nc3n2)c1
1638,0.774,0.405,8.007,CCN(C(=N)Cc1cccc(C)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1639,0.531,0.675,9.04,CN(CC1CC2=C3C1=CC(=C2)C3CO)c1nc(N)n2nc(-c3ccco3)nc2n1
1641,0.609,0.587,7.983,CC1=Cc2cccc(c2)C1CN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1642,0.458,0.754,9.222,CCC1=C2C3=CC(=C1)C2C1Nc2nc(nc4nc(-c5ccco5)nn24)N1C3
1645,0.527,0.723,8.68,CCC1=C2C3=CC(=C1)C2CN(c1nc(N)n2nc(-c4ccco4)nc2n1)C3=N
1647,0.578,0.653,9.558,COCCC1=C2C=CC(=C1)C2CN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1652,0.76,0.446,8.568,CCc1cccc(CCN(C)c2nc(N)n3nc(-c4ccc(N)o4)nc3n2)c1O
1654,0.551,0.522,9.422,C=C(C)C1=C2C=CC(=C1)C2C(=N)N(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1656,0.733,0.387,8.435,CCCc1cccc(C(=N)CN(C)c2nc(N)n3nc(-c4ccc(N)o4)nc3n2)c1C
1657,0.558,0.764,8.49,CCC=C1C2=CC(C)C1CN(c1nc(N)n3nc(-c4ccco4)nc3n1)C2
1658,0.546,0.766,8.505,CCC1=C2C3=CC(=C1)C2CN(c1nc(N)n2nc(-c4ccco4)nc2n1)C3
1659,0.773,0.501,9.461,CCC=Cc1cc(C)cc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1661,0.65,0.759,8.162,Nc1nc(N2CCC3=C(C2)C2=CC=C3C2)nc2nc(-c3ccco3)nn12
1662,0.519,0.753,8.507,CCC1=C2C3=CC(=C1)C2CN(c1nc(N)n2nc(-c4cc(C)co4)nc2n1)C3
1663,0.546,0.716,8.335,CCC1=C2C3=CC(=C1O)C2CN(c1nc(N)n2nc(-c4ccco4)nc2n1)C3
1664,0.512,0.736,8.496,CCC1=C2C3=CC(=C1)C2CN(c1nc(NC)n2nc(-c4cc(C)co4)nc2n1)C3
1666,0.596,0.598,8.443,CC1c2cccc(c2)CC1N(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1670,0.59,0.744,8.942,CC1=CC2CC(CCN(C)c3nc(N)n4nc(-c5ccco5)nc4n3)=C1C2
1671,0.493,0.761,8.615,CN(CC12CCC3C=C1C=CC32)c1nc(N)n2nc(-c3ccco3)nc2n1
1672,0.548,0.735,8.506,CC(=O)C1=C2C3=CC(=C1)C2CN(c1nc(N)n2nc(-c4ccco4)nc2n1)C3
1673,0.51,0.751,7.873,CCN(c1nc(N)n2nc(-c3ccco3)nc2n1)C1CCC2=C3C=CC(=C2)C31
1674,0.535,0.521,9.116,CN(CC1C2=CC(CC(N)O)=C1C=C2)c1nc(N)n2nc(-c3ccco3)nc2n1
1676,0.48,0.598,9.364,CC(O)C1=C2C3=CC(=C1)C2CN(c1nc(N)n2nc(-c4ccc(O)o4)nc2n1)C3
1678,0.586,0.744,8.513,CCC1=C2CCC(=C1)C2CN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1679,0.798,0.593,8.57,Cc1cccc2c1CCN(c1nc(N)n3nc(-c4ccco4)nc3n1)C2
1680,0.724,0.414,8.744,Cc1cccc(C(=N)CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C=CN
1681,0.693,0.34,8.673,Cc1cccc(C(=N)CN(C)c2nc(N)n3nc(-c4ccc(O)o4)nc3n2)c1C=CN
1682,0.751,0.42,9.362,Cc1c(CN)cccc1C(=N)CN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1683,0.751,0.346,8.98,Cc1ccc(N)c(C(=N)CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
1686,0.53,0.767,8.415,CCC1=C2C3=CN(c4nc(N)n5nc(-c6ccco6)nc5n4)CC2C(=C1)C3
1688,0.51,0.71,7.68,CCC1=C2CCC(=C1)C2CN1C=Nc2nc1nc1nc(-c3ccco3)nn21
1690,0.549,0.58,7.695,CC=CC1=C2C=CC(=C1)C2CN(C)c1nc(NCN)n2nc(-c3ccco3)nc2n1
1692,0.544,0.688,8.124,CCC1=C2CC(N)C(=C1)C2CN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1694,0.588,0.704,7.832,CCCC1=C2CCC(=C1)C2CN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1695,0.525,0.696,8.709,C=CC1C=C2C=CC1C2CN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1696,0.468,0.585,8.545,CC1=C2C=CC(=C1)C2C1Nc2nc(nc3nc(-c4ccco4)nn23)N1CNO
1700,0.522,0.698,9.456,CCC1=C2C=CC(=C1)C2C1=Nc2nc(nc3nc(-c4ccco4)nn23)N1CC
1702,0.509,0.702,9.462,C=CC1=C2C=CC(=C1)C2C1=Nc2nc(nc3nc(-c4ccco4)nn23)N1CC
1708,0.789,0.43,8.11,CCOCCN(C(=O)Cc1cccc(C)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1709,0.752,0.51,9.29,C#CCN(C(=C)Cc1cccc(C)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1710,0.676,0.407,8.399,Cc1cccc(CC2=CC#CCN2c2nc(N=N)n3nc(-c4ccco4)nc3n2)c1
1712,0.725,0.378,7.684,C#CCN(C(=C=N)Cc1cccc(C)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1713,0.775,0.461,7.27,C=Cc1cccc(CC(=O)N(CCOC)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1715,0.569,0.536,7.817,CC1=C2C=CC(=C1)C2CN(N)c1nc(N)n2nc(-c3ccco3)nc2n1
1716,0.798,0.582,8.969,Cc1cccc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
1717,0.523,0.69,8.257,CC#CC1=C2C=C3CN(c4nc(N)n5nc(-c6ccco6)nc5n4)CC2C3=C1
1718,0.584,0.587,8.268,CC1c2ccc3cc2CCN(c2nc(N)n4nc(-c5ccco5)nc4n2)C31
1721,0.509,0.704,8.194,CC(O)C1=C2C=C3CN(c4nc(N)n5nc(-c6ccco6)nc5n4)CC2C3=C1
1722,0.429,0.697,8.153,CC(O)C1=C2C=C3CN4c5nc(n6nc(-c7ccco7)nc6n5)NC4C2C3=C1
1724,0.738,0.38,8.248,Cc1cc(N)cc(CCN(C)c2nc(N=N)n3nc(-c4ccco4)nc3n2)c1C
1727,0.78,0.582,9.326,Cc1cccc(CCN(C)c2nc(N)n3nc(-c4cc(C)co4)nc3n2)c1
1731,0.534,0.755,8.506,C=C(C)C1=C2C3=CC(=C1)C2CN(c1nc(N)n2nc(-c4ccco4)nc2n1)C3
1736,0.766,0.513,8.686,Cc1cccc(C(=N)CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
1752,0.623,0.596,8.199,CCc1cc2ccc1C(N(C)c1nc(N)n3nc(-c4ccco4)nc3n1)C2
1755,0.765,0.459,8.591,CCc1cccc(CCN(CN)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
1756,0.538,0.711,7.727,C=CC1=C2C=CC(=C1)C2CN(C=C)c1nc(N)n2nc(-c3ccco3)nc2n1
1757,0.514,0.714,8.74,CCC1=C2C3=CC(=C1)C2CN(c1nc(N)n2nc(-c4ccc(O)o4)nc2n1)C3
1758,0.568,0.734,8.039,CC=CC1=C2C=CC(=C1)C2CN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1759,0.581,0.695,8.521,COC1C2=CC(CCN(C)c3nc(N)n4nc(-c5ccco5)nc4n3)=C1C=C2
1760,0.527,0.765,8.605,CCC1=C2C3=CC(C1)C2CN(c1nc(N)n2nc(-c4ccco4)nc2n1)C3
1762,0.558,0.744,8.711,CCC1=C2C=CC(C1)C2CN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1764,0.806,0.509,8.257,CC(=O)c1cccc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1765,0.759,0.558,9.055,CCc1cccc2c1CN(c1nc(N)n3nc(-c4ccc(O)o4)nc3n1)CC2
1767,0.494,0.676,8.64,CC1=C2C3=CC(=C1)C2C1=Nc2nc(nc4nc(-c5ccco5)nn24)N1C3
1768,0.727,0.543,8.839,Cc1cccc(C2=NCN(c3nc(N)n4nc(-c5ccc(O)o5)nc4n3)C2)c1C
1773,0.538,0.769,7.184,CC1=C(N(C)c2nc(N)n3nc(-c4ccco4)nc3n2)C2C3=CC1=C2C=C3
1774,0.636,0.578,8.435,Cc1cc2c3c(c1)C(=CC2)CN(c1nc(N)n2nc(-c4ccco4)nc2n1)C3
1776,0.546,0.716,9.24,CCC1=C2C(O)=CC3=C1CN(c1nc(N)n4nc(-c5ccco5)nc4n1)CC32
1777,0.748,0.465,9.172,Cc1c(CC=N)cccc1CCN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1778,0.693,0.564,8.09,Nc1nc(N2CCc3c4ccc(c3C2)CC4=O)nc2nc(-c3ccco3)nn12
1779,0.516,0.717,8.846,Nc1nc(N2CC3=C4C5=CC(=C3C(=O)C5)C4C2)nc2nc(-c3ccco3)nn12
1781,0.536,0.675,9.176,C=CC(=O)C1=C2C=CC3=C1CN(c1nc(N)n4nc(-c5ccco5)nc4n1)CC32
1784,0.551,0.766,9.676,CCC1=C2C=CC3=C1CN(c1nc(N)n4nc(-c5ccco5)nc4n1)CC23
1785,0.794,0.559,8.985,CCCCc1cccc2c1CN(c1nc(N)n3nc(-c4ccco4)nc3n1)CC2
1788,0.508,0.764,8.735,CCC1C2=C3C=CC1C3CN(c1nc(N)n3nc(-c4ccco4)nc3n1)C2
1789,0.553,0.735,9.17,CC(=O)C1=C2C=CC3=C1CN(c1nc(N)n4nc(-c5ccco5)nc4n1)CC32
1790,0.538,0.729,8.759,C=C1C2=C3C=CC(=C2C(C)=O)C3CN1c1nc(N)n2nc(-c3ccco3)nc2n1
1793,0.767,0.497,8.873,Cc1cc(N)c(C)c(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
1804,0.804,0.521,7.694,COCCN(Cc1ccccc1C)c1nc(N)n2nc(-c3ccco3)nc2n1
1806,0.77,0.479,8.874,C=C(CN(Cc1ccccc1C)c1nc(N)n2nc(-c3ccco3)nc2n1)OC
1811,0.77,0.594,8.899,Cc1cccc(C2=NCN(c3nc(N)n4nc(-c5ccco5)nc4n3)C2)c1
1813,0.751,0.488,9.324,CC#Cc1cc(C)c(O)c(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1814,0.595,0.36,7.665,CC(=N)N1c2nc(n3nc(-c4ccco4)nc3n2)NC1Cc1cccc(C)c1O
1816,0.797,0.573,7.905,CN(CCc1cccc(C#N)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1825,0.695,0.572,8.129,Cc1cccc2c1CC1C2=NCN1c1nc(N)n2nc(-c3ccco3)nc2n1
1828,0.777,0.507,8.556,Cc1cc(N)cc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
1829,0.771,0.37,9.411,CC(=CC=O)c1cccc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1830,0.75,0.526,9.06,CC#Cc1cccc(CCN(C)c2nc(N)n3nc(-c4cc(C)co4)nc3n2)c1
1832,0.787,0.553,8.283,CC=Cc1cccc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1834,0.559,0.702,8.044,CC#CC1=C2C=CC(=C1)C2CN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1835,0.778,0.536,8.292,CC#Cc1cccc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1838,0.763,0.313,7.189,CN(CCc1cccc(C=CC(=N)N)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1840,0.76,0.553,8.034,C=Cc1cccc(CCN(C)c2nc(N)n3nc(-c4cc(C)co4)nc3n2)c1
1841,0.733,0.499,7.463,Cc1coc(-c2nc3nc(N(C)CCc4cccc(C=C=O)c4)nc(N)n3n2)c1
1842,0.733,0.391,8.239,C=Cc1cccc(CCN(CCON)c2nc(N)n3nc(-c4cc(C)co4)nc3n2)c1
1843,0.775,0.54,7.98,CC=Cc1cc(C)cc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1844,0.633,0.462,9.418,CN(CCc1cc2c3cc1c(c2O)C3)c1nc(N)n2nc(-c3ccco3)nc2n1
1845,0.566,0.747,8.474,C=CC1=C2C=CC(=C1)C2CN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1846,0.473,0.771,8.959,C=CC1=C2C=CC(=C1)C2C1Nc2nc(nc3nc(-c4ccco4)nn23)N1C
1847,0.767,0.447,7.605,Cc1cc(C=CCCO)cc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1849,0.717,0.499,8.037,Nc1nc(N2C=C=C(c3cccc(CCO)c3)C2)nc2nc(-c3ccco3)nn12
1850,0.62,0.596,8.487,Cc1cc2cc(c1)C(CN(C)c1nc(N)n3nc(-c4ccco4)nc3n1)C2
1851,0.756,0.378,7.719,CC#Cc1cccc(CCN(CN)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1852,0.784,0.588,7.989,CCc1ccc2c(c1C)CCN(c1nc(N)n3nc(-c4ccco4)nc3n1)C2
1853,0.753,0.31,7.537,Cc1ccc(N)c(CCN(C)c2nc(NCN)n3nc(-c4ccco4)nc3n2)c1C
1854,0.606,0.545,8.006,CCc1c(C)c2cc(O)c1C(N(C)c1nc(N)n3nc(-c4ccco4)nc3n1)C2
1855,0.476,0.714,9.671,CCC1=C2C=CC(=C1)C2C1Nc2nc(nc3nc(-c4ccco4)nn23)N1CN
1859,0.798,0.564,7.853,CNc1nc(N(C)CCc2cccc(C)c2)nc2nc(-c3ccco3)nn12
1865,0.492,0.763,8.393,CC1=C2C=CC(=C1)C2C1Nc2nc(nc3nc(-c4ccco4)nn23)N1C
1867,0.749,0.319,8.523,C#Cc1cccc(CC(=N)N(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1868,0.542,0.771,7.885,CC1C=C2C=CC1C2CN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1869,0.785,0.544,8.014,C#Cc1cccc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1873,0.563,0.771,7.891,CC1=C2C=CC(C1)C2CN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1877,0.773,0.502,8.735,CN(CCc1cccc(C=CC#N)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1880,0.625,0.746,9.009,CC1=CC2=CC(CCN(C)c3nc(N)n4nc(-c5ccco5)nc4n3)=C1C2
1881,0.618,0.667,7.561,CN(CCC1=C2CC(=C1)C=C2CO)c1nc(N)n2nc(-c3ccco3)nc2n1
1882,0.804,0.535,8.109,Cc1cccc(C(=O)CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1885,0.788,0.551,8.407,CCc1cccc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
1888,0.795,0.527,8.52,Cc1cccc(C(=O)CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
1889,0.779,0.389,8.672,Cc1cccc(CCN(C)c2nc(NN)n3nc(-c4ccco4)nc3n2)c1C
1895,0.719,0.505,8.265,Cc1cccc(CC(O)N(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
1897,0.808,0.562,7.997,CCc1cccc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1901,0.795,0.53,7.61,CCc1cccc(CCN(C)c2nc(NC)n3nc(-c4ccco4)nc3n2)c1
1903,0.762,0.523,7.916,CCc1cccc(CCN(C)c2nc(N)n3nc(-c4cc(N)co4)nc3n2)c1
1904,0.562,0.625,7.744,CCC1=C2C=CC(=C1)C2CN(CN)c1nc(N)n2nc(-c3ccco3)nc2n1
1905,0.583,0.707,8.032,CCCC1=C2C=CC(=C1)C2CN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
1906,0.487,0.77,8.952,CCC1=C2C=CC(=C1)C2C1Nc2nc(nc3nc(-c4ccco4)nn23)N1C
1910,0.748,0.55,8.125,Cc1cccc(C(O)CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1917,0.505,0.713,7.746,CCC1=C2C=CC(=C1)C2CN1C=Nc2nc1nc1nc(-c3ccco3)nn21
1919,0.511,0.713,8.043,CC1C2=CC=C1C(CCN1C=Nc3nc1nc1nc(-c4ccco4)nn31)=C2
1920,0.59,0.497,8.202,Cc1coc(-c2nc3nc4nc(n3n2)N=CN4CC(N)c2cccc(CCN)c2)c1
1921,0.606,0.498,7.522,CCc1cc(C(N)CN2C=Nc3nc2nc2nc(-c4ccco4)nn32)ccc1CN
1931,0.565,0.498,8.012,CCC1=C2C=CC(=C1)C2CN(C)c1nc(NN)n2nc(-c3ccco3)nc2n1
1934,0.794,0.551,8.325,CCc1cc(C)cc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1936,0.789,0.499,7.757,CCc1cc(C)cc(C(=O)CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1941,0.678,0.46,7.353,Cc1cccc2c1NC(N(C)c1nc(NO)n3nc(-c4ccco4)nc3n1)C2
1943,0.753,0.474,9.172,CCc1cc(C)c(C)c(C(=N)CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1946,0.742,0.434,8.47,Cc1coc(-c2nc3nc(N(C)CCc4cccc(CO)c4C)nc(N)n3n2)c1N
1949,0.488,0.61,8.612,CC(O)C1=C2C=C3CN(c4nc(N)n5nc(-c6ccco6)nc5n4)C(=N)C2C3=C1
1951,0.774,0.54,8.454,Cc1cc(CCN)c2c(c1)CCN(c1nc(N)n3nc(-c4ccco4)nc3n1)C2
1952,0.643,0.769,7.866,CNc1nc(N2CCC3=C(C2)C2=CC=C3C2)nc2nc(-c3ccco3)nn12
1966,0.59,0.746,8.039,CC1C2=CC=C1C(CCN(C)c1nc(N)n3nc(-c4ccco4)nc3n1)=C2
1980,0.784,0.489,8.394,CCc1cc(N)cc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
1989,0.806,0.533,7.592,CCc1cccc(CCN(C)c2ncn3nc(-c4ccco4)nc3n2)c1
1990,0.785,0.485,7.627,CN(CCc1cccc(CC=O)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1993,0.799,0.496,7.631,CN(CCc1cccc(CCN)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1995,0.765,0.474,7.717,CN(CCc1cccc(CC=N)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
1996,0.742,0.493,8.782,C=Cc1cccc(CCN(CC)c2nc(N)n3nc(-c4cc(N)co4)nc3n2)c1
1997,0.75,0.544,8.872,CCCc1cccc2c1CN(c1nc(N)n3nc(-c4cc(N)co4)nc3n1)CC2
