a,b,c,d,SMILES
3690,0.734,0.57,8.628,Cc1cccc(C(C)CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
3695,0.783,0.587,8.774,CCc1cccc2c1CN(c1nc(NC)n3nc(-c4ccco4)nc3n1)CC2
3697,0.794,0.598,9.32,CCc1cccc2c1CN(c1nc(N)n3nc(-c4ccco4)nc3n1)CC2
3704,0.598,0.75,8.219,CC1C2=CC=C1C1=C2CCN(c2nc(N)n3nc(-c4ccco4)nc3n2)C1
3707,0.772,0.503,8.151,CN(CCc1cccc(C=N)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
3709,0.551,0.488,9.288,CCC(N)N(C1=Cc2cccc(c2)C1)c1nc(N)n2nc(-c3cc(C)co3)nc2n1
3710,0.767,0.542,8.282,Cc1cccc(CCN(C)c2nc(N)n3nc(-c4occ(C)c4O)nc3n2)c1
3713,0.739,0.448,8.778,Cc1cccc(CCN(C(N)=O)c2nc(N)n3nc(-c4cc(C=O)co4)nc3n2)c1C
3714,0.689,0.549,8.212,Cc1coc(-c2nc3nc(N4CNC(c5cccc(C)c5C)C4)nc(N)n3n2)c1
3715,0.743,0.353,7.291,Cc1coc(-c2nc3nc(N(CN)CCc4cccc(C=O)c4)nc(N)n3n2)c1
3720,0.746,0.479,8.383,Cc1coc(-c2nc3nc(N(CN)CCc4cccc(C)c4C)nc(N)n3n2)c1
3735,0.739,0.471,8.756,CN(C=Cc1cccc(CO)c1)c1nc(N)n2nc(-c3ccc(N)o3)nc2n1
3736,0.766,0.552,8.171,CN(C=Cc1cccc(CO)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
3738,0.782,0.341,7.27,CN(CCc1cccc(C(=N)O)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
3739,0.576,0.555,8.952,CN(CC(=O)C1=C2C(O)=CC(=C1)C2O)c1nc(N)n2nc(-c3ccco3)nc2n1
3740,0.583,0.697,8.511,CN(CCC1=C2C=CC(=C1)C2O)c1nc(N)n2nc(-c3ccco3)nc2n1
3743,0.793,0.521,7.034,Cc1ccc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)cc1CO
3768,0.779,0.507,8.46,Cc1c(N)ccc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C
3778,0.73,0.539,8.662,C=C(Cc1cccc(C)c1)N(C)c1ncn2nc(-c3cc(N)c(CC)o3)nc2n1
3784,0.772,0.557,7.68,CCc1ccc(-c2nc3nc(N4CCc5cc(C#N)c(C)cc5C4)nc(N)n3n2)o1
3786,0.784,0.569,7.614,CCc1ccc(-c2nc3nc(N4CCc5cc(C#N)ccc5C4)nc(N)n3n2)o1
3787,0.683,0.591,8.061,N#Cc1cccc(CCN2CNc3nc2nc2nc(-c4ccco4)nn32)c1
3788,0.786,0.564,7.521,Cc1ccc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)cc1C#N
3812,0.805,0.552,7.998,Cc1cccc(CCN(C)c2ncn3nc(-c4ccc(C)o4)nc3n2)c1
3818,0.802,0.528,8.227,CN(CCc1cccc(CO)c1)c1nc(N)n2nc(-c3ccco3)nc2n1
3823,0.597,0.599,7.967,Cc1coc(-c2nc3nc(N(C)C4Cc5ccc4c(C)c5)nc(N)n3n2)c1
3827,0.611,0.515,8.523,C=Nc1nc(N2CC3=Cc4cccc3c4C2)nc2nc(-c3ccc(C)o3)nn12
3829,0.757,0.488,7.896,Cc1cccc(CCN(CN)c2nc(N)n3nc(-c4cc(C)co4)nc3n2)c1
3836,0.558,0.762,8.587,CC1=C2C=CC(=C1)C2CN(C)c1nc(N)n2nc(-c3cc(C)co3)nc2n1
3840,0.744,0.584,8.781,Cc1cccc(C=CN(C)c2nc(N)n3nc(-c4oc(C)cc4C)nc3n2)c1
3842,0.743,0.356,8.505,Cc1cccc(C=CN(C(=N)O)c2nc(N)n3nc(-c4ccc(C)o4)nc3n2)c1
3845,0.732,0.512,8.423,C=Nc1nc(N2CCc3cccc(C)c3C2)nc2nc(-c3cc(C)co3)nn12
3847,0.759,0.589,8.446,C=Cc1ccc2c(c1)CCN(c1nc(N)n3nc(-c4cc(C)co4)nc3n1)C2
3848,0.608,0.746,8.274,Cc1coc(-c2nc3nc(N(C)CCC4=CC5=CC=C4C5)nc(N)n3n2)c1
3859,0.689,0.518,8.072,Cc1coc(-c2nc3nc(N(C)CC(C)c4ccc(O)c(C)c4C)nc(N)n3n2)c1
3868,0.605,0.58,7.805,CN(CC1=Cc2cc3cc1c2CO3)c1nc(N)n2nc(-c3ccco3)nc2n1
3870,0.775,0.583,8.415,C=C(Cc1cccc(C)c1)N(C)c1nc(N)n2nc(-c3ccco3)nc2n1
3874,0.791,0.515,8.05,Cc1ccc(N)c(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
3878,0.784,0.532,7.132,Cc1cccc(CCN(CN)c2ncn3nc(-c4ccco4)nc3n2)c1
3882,0.794,0.499,7.534,CCc1ccc(C)c(C(=O)CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
3883,0.647,0.576,8.258,CCc1cc(O)c2c(c1)CC1=Nc3nc(nc4nc(-c5ccco5)nn34)N1C2
3885,0.761,0.393,8.322,Cc1cccc(CCN(CN)c2nc(N)n3nc(-c4ccco4)nc3n2)c1CO
3886,0.615,0.472,8.675,Cc1c2ccc(CCN(C)c3nc(N)n4nc(-c5ccco5)nc4n3)c1C#C2
3889,0.743,0.252,8.027,Cc1ccc(N)c(CCN(CN)c2nc(N)n3nc(-c4ccco4)nc3n2)c1CO
3893,0.743,0.596,9.336,Cc1cccc(C=CN(C)c2nc(N)n3nc(-c4cc(C)co4)nc3n2)c1
3894,0.773,0.606,8.218,Cc1cccc(C=CN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
3901,0.505,0.718,8.985,C=CC1=C2C=CC(=C1)C2C1=Nc2nc(nc3nc(-c4ccco4)nn23)N1C
3924,0.8,0.582,8.069,Cc1cc(C)cc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
3943,0.778,0.52,7.937,Cc1cccc(CCN(C=O)c2nc(N)n3nc(-c4ccco4)nc3n2)c1
3950,0.765,0.481,9.073,C=C(O)N(CCc1cccc(C)c1C)c1nc(N)n2nc(-c3ccco3)nc2n1
3953,0.666,0.598,8.447,Cc1ccc2cc1C(CN(C)c1nc(N)n3nc(-c4ccco4)nc3n1)=C2
3959,0.777,0.586,7.68,Cc1coc(-c2nc3nc(N4CCc5cc(C)ccc5C4)nc(N)n3n2)c1
3963,0.777,0.564,8.901,Cc1cccc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1C#N
3964,0.642,0.706,7.964,CCN(CCC1=C(C)C2=CC=C1C2)c1nc(N)n2nc(-c3ccco3)nc2n1
3967,0.781,0.52,8.955,Cc1cccc(CCN(C)c2nc(N)n3nc(-c4ccco4)nc3n2)c1CN
3968,0.635,0.667,7.838,CN(CCC1=C(CO)C2=CC=C1C2)c1nc(N)n2nc(-c3ccco3)nc2n1
